Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
9,Sunday,21,work_flow_0,File_0,0.063823858866226157,1
9,Sunday,21,work_flow_0,File_4,0.068305978955327321,1
9,Sunday,21,work_flow_4,File_28,0.14951505489373859,1
9,Sunday,21,work_flow_4,File_26,0.14861172576558665,1
9,Sunday,21,work_flow_4,File_24,0.20241136198164653,2
9,Sunday,21,work_flow_4,File_25,0.20120529178779423,2
9,Sunday,21,work_flow_4,File_27,0.19915655834127255,2
9,Sunday,21,work_flow_4,File_29,0.20184690989817911,2
10,Monday,1,work_flow_3,File_19,0,0
10,Monday,1,work_flow_2,File_12,0,0
10,Monday,1,work_flow_3,File_20,0,0
10,Monday,1,work_flow_3,File_23,0,0
10,Monday,1,work_flow_3,File_21,0,0
10,Monday,1,work_flow_2,File_14,0,0
10,Monday,1,work_flow_3,File_18,0,0
10,Monday,1,work_flow_3,File_22,0,0
10,Monday,1,work_flow_2,File_13,0,0
10,Monday,1,work_flow_2,File_17,0,0
10,Monday,1,work_flow_2,File_16,0,0
10,Monday,1,work_flow_1,File_11,0.040623522314131771,1
10,Monday,1,work_flow_1,File_8,0.041085142493789396,1
10,Monday,1,work_flow_1,File_10,0.039889668696534646,1
10,Monday,1,work_flow_1,File_9,0.037386296683385084,1
10,Monday,1,work_flow_1,File_7,0.039709655913365789,1
10,Monday,1,work_flow_1,File_6,0.040583586403112513,1
10,Monday,1,work_flow_2,File_15,0.00013761084085585329,1
10,Monday,1,work_flow_0,File_2,0.03740017871966559,1
10,Monday,1,work_flow_0,File_3,0.029181761444505884,1
10,Monday,1,work_flow_0,File_5,0.037308374426726527,1
10,Monday,1,work_flow_0,File_1,0.037640625421875087,1
10,Monday,1,work_flow_0,File_0,0.0099505397229409202,1
10,Monday,1,work_flow_0,File_4,0.015963926886015715,1
10,Monday,1,work_flow_4,File_29,0.14867694870673226,1
10,Monday,1,work_flow_4,File_28,0.16793015444274981,2
10,Monday,1,work_flow_4,File_26,0.16593300994246438,2
10,Monday,1,work_flow_4,File_24,0.17241508280032367,2
10,Monday,1,work_flow_4,File_25,0.17113789459171172,2
10,Monday,1,work_flow_4,File_27,0.16791207514568907,2
10,Monday,5,work_flow_3,File_19,0,0
10,Monday,5,work_flow_3,File_20,0,0
10,Monday,5,work_flow_3,File_23,0,0
10,Monday,5,work_flow_3,File_18,0,0
10,Monday,5,work_flow_3,File_22,0,0
10,Monday,5,work_flow_2,File_13,0,0
10,Monday,5,work_flow_2,File_17,0,0
10,Monday,5,work_flow_2,File_16,0,0
10,Monday,5,work_flow_2,File_15,0,0
10,Monday,5,work_flow_2,File_12,0.00044823871433437865,1
10,Monday,5,work_flow_3,File_21,0.0040661238325975122,1
10,Monday,5,work_flow_2,File_14,0.001731889894389535,1
10,Monday,5,work_flow_0,File_2,0.083850660426293785,1
10,Monday,5,work_flow_0,File_3,0.078661549784215523,1
10,Monday,5,work_flow_0,File_5,0.080680874741163477,1
10,Monday,5,work_flow_0,File_1,0.080685555304723947,1
10,Monday,5,work_flow_0,File_0,0.040484134785470208,1
10,Monday,5,work_flow_0,File_4,0.081665375831750264,1
10,Monday,5,work_flow_4,File_29,0.059471179361371293,1
10,Monday,5,work_flow_4,File_28,0.082424071647805131,1
10,Monday,5,work_flow_4,File_26,0.058866452449821208,1
10,Monday,5,work_flow_4,File_24,0.080238827978109939,1
10,Monday,5,work_flow_4,File_25,0.080457121872494472,1
10,Monday,5,work_flow_4,File_27,0.078735093149740809,1
10,Monday,5,work_flow_1,File_11,0.16507624384416497,2
10,Monday,5,work_flow_1,File_8,0.15410951680654963,2
10,Monday,5,work_flow_1,File_10,0.15531807583145285,2
10,Monday,5,work_flow_1,File_9,0.16933618629406197,2
10,Monday,5,work_flow_1,File_7,0.15813472362164452,2
10,Monday,5,work_flow_1,File_6,0.16157419576449467,2
10,Monday,9,work_flow_3,File_19,0,0
10,Monday,9,work_flow_3,File_20,0,0
10,Monday,9,work_flow_2,File_13,0,0
10,Monday,9,work_flow_2,File_17,0,0
10,Monday,9,work_flow_2,File_16,0,0
10,Monday,9,work_flow_2,File_12,0,0
10,Monday,9,work_flow_2,File_14,0,0
10,Monday,9,work_flow_3,File_23,0.0034592326061096469,1
10,Monday,9,work_flow_3,File_18,0.0049071237668767021,1
10,Monday,9,work_flow_3,File_22,0.0015656714405531469,1
10,Monday,9,work_flow_2,File_15,0.00078959506025038414,1
10,Monday,9,work_flow_3,File_21,0.0035778069329434415,1
10,Monday,9,work_flow_0,File_2,0.080270438112336945,1
10,Monday,9,work_flow_0,File_3,0.099715693459672017,1
10,Monday,9,work_flow_0,File_5,0.078310182695537647,1
10,Monday,9,work_flow_0,File_1,0.082625942712282824,1
10,Monday,9,work_flow_0,File_0,0.097764819355225546,1
10,Monday,9,work_flow_0,File_4,0.096244969185404955,1
10,Monday,9,work_flow_4,File_29,0.099380180269074553,1
10,Monday,9,work_flow_4,File_28,0.12148697832165486,1
10,Monday,9,work_flow_4,File_26,0.12091464863426307,1
10,Monday,9,work_flow_4,File_24,0.1224145152533799,1
10,Monday,9,work_flow_4,File_25,0.097634739217718119,1
10,Monday,9,work_flow_4,File_27,0.119702088799513,1
10,Monday,9,work_flow_1,File_11,0.15967290523235567,2
10,Monday,9,work_flow_1,File_8,0.15924408695854689,2
10,Monday,9,work_flow_1,File_10,0.15553841631832785,2
10,Monday,9,work_flow_1,File_9,0.15726543112622177,2
10,Monday,9,work_flow_1,File_7,0.1619700197864879,2
10,Monday,9,work_flow_1,File_6,0.15487339430182581,2
10,Monday,13,work_flow_2,File_13,0,0
10,Monday,13,work_flow_2,File_17,0,0
10,Monday,13,work_flow_2,File_16,0,0
10,Monday,13,work_flow_2,File_12,0,0
10,Monday,13,work_flow_3,File_21,0,0
10,Monday,13,work_flow_3,File_19,0.008792312173091385,1
10,Monday,13,work_flow_3,File_20,0.00034418800795380151,1
10,Monday,13,work_flow_2,File_14,0.0023568245318723352,1
10,Monday,13,work_flow_3,File_23,0.0013490096480643829,1
10,Monday,13,work_flow_3,File_18,0.00093426243461304601,1
10,Monday,13,work_flow_3,File_22,0.0065012987118639124,1
10,Monday,13,work_flow_2,File_15,0.00032434864365847669,1
10,Monday,13,work_flow_4,File_29,0.097436760302889919,1
10,Monday,13,work_flow_4,File_28,0.079599345439436156,1
10,Monday,13,work_flow_4,File_26,0.079652105837334328,1
10,Monday,13,work_flow_4,File_24,0.080295721922416768,1
10,Monday,13,work_flow_4,File_25,0.098499535422196055,1
10,Monday,13,work_flow_4,File_27,0.10004295025238186,1
10,Monday,13,work_flow_0,File_2,0.16276386161909193,2
10,Monday,13,work_flow_0,File_3,0.16299043756011489,2
10,Monday,13,work_flow_0,File_5,0.15960764188958404,2
10,Monday,13,work_flow_0,File_1,0.1597450966318493,2
10,Monday,13,work_flow_0,File_0,0.16124359126803137,2
10,Monday,13,work_flow_0,File_4,0.15918116759313722,2
10,Monday,17,work_flow_2,File_12,0,0
10,Monday,17,work_flow_3,File_20,0,0
10,Monday,17,work_flow_2,File_14,0,0
10,Monday,17,work_flow_3,File_23,0,0
10,Monday,13,work_flow_1,File_11,0.9978824039891161,4
10,Monday,13,work_flow_1,File_8,0.99551435693182178,4
10,Monday,13,work_flow_1,File_10,0.99596485086214859,4
10,Monday,13,work_flow_1,File_9,0.99669849466190374,4
10,Monday,13,work_flow_1,File_7,0.9979699022711962,4
10,Monday,13,work_flow_1,File_6,0.99785096012548902,4
10,Monday,17,work_flow_2,File_13,0.0048765946980687813,1
10,Monday,17,work_flow_2,File_17,0.0028253959677548277,1
10,Monday,17,work_flow_2,File_16,0.0015795549715496035,1
10,Monday,17,work_flow_3,File_21,0.0016176684270329095,1
10,Monday,17,work_flow_3,File_19,0.001810466081481988,1
10,Monday,17,work_flow_3,File_18,0.0055043532262492659,1
10,Monday,17,work_flow_3,File_22,0.0064968442192644901,1
10,Monday,17,work_flow_2,File_15,0.003205052713377789,1
10,Monday,17,work_flow_4,File_29,0.061244000115437749,1
10,Monday,17,work_flow_4,File_28,0.079057609868362161,1
10,Monday,17,work_flow_4,File_26,0.077343705421928463,1
10,Monday,17,work_flow_4,File_24,0.056720324220306789,1
10,Monday,17,work_flow_4,File_25,0.079746398493243442,1
10,Monday,17,work_flow_4,File_27,0.080018766493117399,1
10,Monday,17,work_flow_0,File_2,0.16255809977172445,2
10,Monday,17,work_flow_0,File_3,0.1584316280900615,2
10,Monday,17,work_flow_0,File_5,0.15836241968039114,2
10,Monday,17,work_flow_0,File_1,0.16381949047268224,2
10,Monday,17,work_flow_0,File_0,0.15811117503197891,2
10,Monday,17,work_flow_0,File_4,0.15968106062797546,2
10,Monday,21,work_flow_2,File_12,0,0
10,Monday,21,work_flow_3,File_20,0,0
10,Monday,21,work_flow_2,File_14,0,0
10,Monday,21,work_flow_3,File_23,0,0
10,Monday,21,work_flow_2,File_13,0,0
10,Monday,21,work_flow_2,File_17,0,0
10,Monday,21,work_flow_3,File_21,0,0
10,Monday,21,work_flow_3,File_19,0,0
10,Monday,21,work_flow_3,File_18,0,0
10,Monday,21,work_flow_3,File_22,0,0
10,Monday,21,work_flow_2,File_15,0,0
10,Monday,21,work_flow_2,File_16,0.0061766326658951052,1
10,Monday,21,work_flow_4,File_29,0.081392068554007296,1
10,Monday,21,work_flow_4,File_28,0.06093618348565949,1
10,Monday,21,work_flow_4,File_26,0.081023991096170034,1
10,Monday,21,work_flow_4,File_24,0.08061614941258656,1
10,Monday,21,work_flow_4,File_25,0.080212531863043307,1
10,Monday,21,work_flow_4,File_27,0.081022400183321103,1
10,Monday,21,work_flow_0,File_2,0.13999083191873843,1
10,Monday,21,work_flow_0,File_3,0.14076271421741282,1
10,Monday,21,work_flow_0,File_5,0.1400694703448874,1
10,Monday,21,work_flow_0,File_1,0.1428302939556729,1
10,Monday,21,work_flow_0,File_0,0.13738092001039329,1
10,Monday,21,work_flow_0,File_4,0.14165360972827934,1
10,Monday,21,work_flow_1,File_11,0.32694292942179898,2
10,Monday,21,work_flow_1,File_8,0.31894391678835604,2
10,Monday,21,work_flow_1,File_10,0.31608373577611326,2
10,Monday,21,work_flow_1,File_9,0.32860935995399221,2
10,Monday,21,work_flow_1,File_7,0.32943961966937196,2
10,Monday,21,work_flow_1,File_6,0.32930502616912388,2
10,Tuesday,1,work_flow_2,File_12,0,0
10,Tuesday,1,work_flow_3,File_23,0,0
10,Tuesday,1,work_flow_2,File_13,0,0
10,Tuesday,1,work_flow_2,File_17,0,0
10,Tuesday,1,work_flow_3,File_21,0,0
10,Tuesday,1,work_flow_3,File_19,0,0
10,Tuesday,1,work_flow_3,File_18,0,0
10,Tuesday,1,work_flow_3,File_22,0,0
10,Tuesday,1,work_flow_2,File_15,0,0
10,Tuesday,1,work_flow_2,File_16,0,0
10,Tuesday,1,work_flow_3,File_20,8.1894442207710878e-06,1
10,Tuesday,1,work_flow_2,File_14,0.0026973897735538439,1
10,Tuesday,1,work_flow_4,File_29,0.060923663043344234,2
10,Tuesday,1,work_flow_0,File_3,0.059742663936102447,2
10,Tuesday,1,work_flow_0,File_1,0.061767485969141694,2
10,Tuesday,1,work_flow_4,File_28,0.084082603898296429,3
10,Tuesday,1,work_flow_4,File_26,0.078812780228067494,3
10,Tuesday,1,work_flow_4,File_24,0.078080870417226347,3
10,Tuesday,1,work_flow_4,File_25,0.078821552928576136,3
10,Tuesday,1,work_flow_4,File_27,0.082662612398638605,3
10,Tuesday,1,work_flow_0,File_2,0.080261264945586969,3
10,Tuesday,1,work_flow_0,File_5,0.0789450548878909,3
10,Tuesday,1,work_flow_0,File_0,0.080950768972419318,3
10,Tuesday,1,work_flow_0,File_4,0.078492941763599833,3
10,Tuesday,5,work_flow_2,File_12,0,0
10,Tuesday,5,work_flow_3,File_23,0,0
10,Tuesday,5,work_flow_2,File_13,0,0
10,Tuesday,5,work_flow_3,File_21,0,0
10,Tuesday,5,work_flow_3,File_19,0,0
10,Tuesday,5,work_flow_3,File_18,0,0
10,Tuesday,5,work_flow_3,File_22,0,0
10,Tuesday,5,work_flow_2,File_15,0,0
10,Tuesday,5,work_flow_2,File_16,0,0
10,Tuesday,5,work_flow_2,File_14,0,0
10,Tuesday,1,work_flow_1,File_11,0.11742410764299968,4
10,Tuesday,1,work_flow_1,File_8,0.11328824155811858,4
10,Tuesday,1,work_flow_1,File_10,0.11754678876645624,4
10,Tuesday,1,work_flow_1,File_9,0.11371604110629496,4
10,Tuesday,1,work_flow_1,File_7,0.12147746409151922,4
10,Tuesday,1,work_flow_1,File_6,0.12095955390051399,4
10,Tuesday,5,work_flow_2,File_17,0.0007910162536516269,1
10,Tuesday,5,work_flow_3,File_20,0.0067069588676041706,1
10,Tuesday,5,work_flow_4,File_29,0.08185189849964454,2
10,Tuesday,5,work_flow_0,File_3,0.079844178006428568,2
10,Tuesday,5,work_flow_0,File_1,0.081239922301180545,2
10,Tuesday,5,work_flow_4,File_28,0.083255071486259394,2
10,Tuesday,5,work_flow_4,File_26,0.060678798965974876,2
10,Tuesday,5,work_flow_4,File_24,0.081940576175508692,2
10,Tuesday,5,work_flow_4,File_25,0.059428684385666064,2
10,Tuesday,5,work_flow_4,File_27,0.06232642471936399,2
10,Tuesday,5,work_flow_0,File_2,0.079743565005566036,2
10,Tuesday,5,work_flow_0,File_5,0.081229362389138179,2
10,Tuesday,5,work_flow_0,File_0,0.056345141667604515,2
10,Tuesday,5,work_flow_0,File_4,0.078295288975793645,2
10,Tuesday,9,work_flow_2,File_12,0,0
10,Tuesday,9,work_flow_2,File_13,0,0
10,Tuesday,9,work_flow_3,File_21,0,0
10,Tuesday,9,work_flow_3,File_18,0,0
10,Tuesday,9,work_flow_3,File_22,0,0
10,Tuesday,9,work_flow_2,File_15,0,0
10,Tuesday,9,work_flow_2,File_14,0,0
10,Tuesday,9,work_flow_1,File_11,0,0
10,Tuesday,9,work_flow_1,File_8,0,0
10,Tuesday,9,work_flow_1,File_10,0,0
10,Tuesday,9,work_flow_1,File_9,0,0
10,Tuesday,9,work_flow_1,File_7,0,0
10,Tuesday,9,work_flow_1,File_6,0,0
10,Tuesday,9,work_flow_2,File_17,0,0
10,Tuesday,9,work_flow_3,File_23,0.0049835580570205731,1
10,Tuesday,9,work_flow_3,File_19,0.0044290850054216641,1
10,Tuesday,9,work_flow_2,File_16,0.00040221657085801879,1
10,Tuesday,9,work_flow_3,File_20,0.0071120931573764876,1
10,Tuesday,9,work_flow_0,File_2,0.081137884821076728,2
10,Tuesday,9,work_flow_0,File_5,0.079668961905625876,2
10,Tuesday,9,work_flow_4,File_29,0.098592399194192465,3
10,Tuesday,9,work_flow_0,File_3,0.097557722352537346,3
10,Tuesday,9,work_flow_0,File_1,0.099780142375074293,3
10,Tuesday,9,work_flow_4,File_28,0.10062436950421572,3
10,Tuesday,9,work_flow_4,File_26,0.12070275315379372,3
10,Tuesday,9,work_flow_4,File_24,0.12334703827252791,3
10,Tuesday,9,work_flow_4,File_25,0.12304211431165807,3
10,Tuesday,9,work_flow_4,File_27,0.09716100178585782,3
10,Tuesday,9,work_flow_0,File_0,0.10295948953778218,3
10,Tuesday,9,work_flow_0,File_4,0.10017941239524591,3
10,Tuesday,13,work_flow_2,File_12,0,0
10,Tuesday,13,work_flow_2,File_13,0,0
10,Tuesday,13,work_flow_3,File_21,0,0
10,Tuesday,13,work_flow_3,File_18,0,0
10,Tuesday,13,work_flow_2,File_15,0,0
10,Tuesday,13,work_flow_2,File_14,0,0
10,Tuesday,13,work_flow_1,File_8,0,0
10,Tuesday,13,work_flow_1,File_9,0,0
10,Tuesday,13,work_flow_1,File_7,0,0
10,Tuesday,13,work_flow_1,File_6,0,0
10,Tuesday,13,work_flow_3,File_19,0,0
10,Tuesday,13,work_flow_2,File_16,0,0
10,Tuesday,13,work_flow_3,File_20,0,0
10,Tuesday,13,work_flow_3,File_22,0.0038250915448251625,1
10,Tuesday,13,work_flow_1,File_10,0.018704220490053516,1
10,Tuesday,13,work_flow_2,File_17,0.0012549206083469462,1
10,Tuesday,13,work_flow_3,File_23,0.0013083047844611277,1
10,Tuesday,13,work_flow_1,File_11,0.040367154081965166,2
10,Tuesday,13,work_flow_4,File_29,0.096691195673512503,3
10,Tuesday,13,work_flow_4,File_28,0.10201872406235339,3
10,Tuesday,13,work_flow_4,File_26,0.099641845572096946,3
10,Tuesday,13,work_flow_4,File_24,0.10062056609382991,3
10,Tuesday,13,work_flow_4,File_25,0.098939927879950512,3
10,Tuesday,13,work_flow_4,File_27,0.099164008495807227,3
10,Tuesday,17,work_flow_2,File_12,0,0
10,Tuesday,17,work_flow_3,File_21,0,0
10,Tuesday,17,work_flow_3,File_18,0,0
10,Tuesday,17,work_flow_2,File_15,0,0
10,Tuesday,17,work_flow_2,File_14,0,0
10,Tuesday,17,work_flow_1,File_8,0,0
10,Tuesday,17,work_flow_1,File_9,0,0
10,Tuesday,17,work_flow_1,File_7,0,0
10,Tuesday,17,work_flow_1,File_6,0,0
10,Tuesday,17,work_flow_3,File_19,0,0
10,Tuesday,17,work_flow_2,File_16,0,0
10,Tuesday,17,work_flow_3,File_20,0,0
10,Tuesday,17,work_flow_1,File_10,0,0
10,Tuesday,17,work_flow_2,File_17,0,0
10,Tuesday,17,work_flow_1,File_11,0,0
10,Tuesday,13,work_flow_0,File_2,0.16321144066265117,4
10,Tuesday,13,work_flow_0,File_5,0.15690413099034156,4
10,Tuesday,13,work_flow_0,File_3,0.16105020394149405,4
10,Tuesday,13,work_flow_0,File_1,0.16180610785390417,4
10,Tuesday,13,work_flow_0,File_0,0.16097445141697334,4
10,Tuesday,13,work_flow_0,File_4,0.15747296584514975,4
10,Tuesday,17,work_flow_2,File_13,0.0038345032344468746,1
10,Tuesday,17,work_flow_3,File_22,0.0072151530099611241,1
10,Tuesday,17,work_flow_3,File_23,0.0060984169919798444,1
10,Tuesday,17,work_flow_4,File_26,0.040688289079931536,1
10,Tuesday,17,work_flow_4,File_25,0.059511709845006804,1
10,Tuesday,17,work_flow_4,File_29,0.084065604196983515,2
10,Tuesday,17,work_flow_4,File_28,0.079544070471611564,2
10,Tuesday,17,work_flow_4,File_24,0.076884494252340521,2
10,Tuesday,17,work_flow_4,File_27,0.076071733822751231,2
10,Tuesday,21,work_flow_2,File_12,0,0
10,Tuesday,21,work_flow_3,File_21,0,0
10,Tuesday,21,work_flow_3,File_18,0,0
10,Tuesday,21,work_flow_2,File_15,0,0
10,Tuesday,21,work_flow_1,File_8,0,0
10,Tuesday,21,work_flow_1,File_9,0,0
10,Tuesday,21,work_flow_1,File_7,0,0
10,Tuesday,21,work_flow_1,File_6,0,0
10,Tuesday,21,work_flow_3,File_19,0,0
10,Tuesday,21,work_flow_2,File_16,0,0
10,Tuesday,21,work_flow_3,File_20,0,0
10,Tuesday,21,work_flow_1,File_10,0,0
10,Tuesday,21,work_flow_2,File_17,0,0
10,Tuesday,21,work_flow_1,File_11,0,0
10,Tuesday,21,work_flow_2,File_13,0,0
10,Tuesday,21,work_flow_3,File_22,0,0
10,Tuesday,21,work_flow_3,File_23,0,0
10,Tuesday,21,work_flow_2,File_14,0.00049550455833092004,1
10,Tuesday,21,work_flow_4,File_29,0.04327832796996342,1
10,Tuesday,21,work_flow_4,File_26,0.081333910994665096,2
10,Tuesday,21,work_flow_4,File_25,0.079425506402190482,2
10,Tuesday,21,work_flow_4,File_28,0.057118350720928031,2
10,Tuesday,21,work_flow_4,File_24,0.058567009717282154,2
10,Tuesday,21,work_flow_4,File_27,0.061286927700360927,2
10,Tuesday,21,work_flow_0,File_2,0.29746414459018206,3
10,Tuesday,21,work_flow_0,File_5,0.30767485460540439,3
10,Tuesday,21,work_flow_0,File_3,0.29686814553728202,3
10,Tuesday,21,work_flow_0,File_1,0.30113191398519334,3
10,Tuesday,21,work_flow_0,File_0,0.30301775412966675,3
10,Tuesday,21,work_flow_0,File_4,0.30277987839945336,3
10,Wednesday,1,work_flow_2,File_12,0,0
10,Wednesday,1,work_flow_3,File_21,0,0
10,Wednesday,1,work_flow_2,File_15,0,0
10,Wednesday,1,work_flow_1,File_8,0,0
10,Wednesday,1,work_flow_1,File_9,0,0
10,Wednesday,1,work_flow_1,File_7,0,0
10,Wednesday,1,work_flow_1,File_6,0,0
10,Wednesday,1,work_flow_3,File_19,0,0
10,Wednesday,1,work_flow_2,File_16,0,0
10,Wednesday,1,work_flow_3,File_20,0,0
10,Wednesday,1,work_flow_1,File_10,0,0
10,Wednesday,1,work_flow_2,File_17,0,0
10,Wednesday,1,work_flow_1,File_11,0,0
10,Wednesday,1,work_flow_3,File_22,0,0
10,Wednesday,1,work_flow_3,File_23,0,0
10,Wednesday,1,work_flow_2,File_14,0,0
10,Wednesday,1,work_flow_3,File_18,0.005409574717625259,1
10,Wednesday,1,work_flow_2,File_13,0.0015477344798016119,1
10,Wednesday,1,work_flow_4,File_29,0.079685363992814784,1
10,Wednesday,1,work_flow_4,File_26,0.079042039629809435,1
10,Wednesday,1,work_flow_4,File_25,0.060781429267946135,1
10,Wednesday,1,work_flow_4,File_28,0.079143458961422608,1
10,Wednesday,1,work_flow_4,File_24,0.059156639498937402,1
10,Wednesday,1,work_flow_4,File_27,0.080799845897255348,1
10,Wednesday,1,work_flow_0,File_2,0.060579187432968876,1
10,Wednesday,1,work_flow_0,File_5,0.082376048729875029,1
10,Wednesday,1,work_flow_0,File_3,0.080433320574538933,1
10,Wednesday,1,work_flow_0,File_1,0.058727141926628756,1
10,Wednesday,1,work_flow_0,File_0,0.078500772828301799,1
10,Wednesday,1,work_flow_0,File_4,0.077682914847980455,1
10,Wednesday,5,work_flow_2,File_12,0,0
10,Wednesday,5,work_flow_3,File_21,0,0
10,Wednesday,5,work_flow_1,File_8,0,0
10,Wednesday,5,work_flow_1,File_9,0,0
10,Wednesday,5,work_flow_1,File_7,0,0
10,Wednesday,5,work_flow_1,File_6,0,0
10,Wednesday,5,work_flow_2,File_16,0,0
10,Wednesday,5,work_flow_3,File_20,0,0
10,Wednesday,5,work_flow_1,File_10,0,0
10,Wednesday,5,work_flow_2,File_17,0,0
10,Wednesday,5,work_flow_1,File_11,0,0
10,Wednesday,5,work_flow_3,File_23,0,0
10,Wednesday,5,work_flow_2,File_14,0,0
10,Wednesday,5,work_flow_2,File_15,0.0020579592782944897,1
10,Wednesday,5,work_flow_3,File_19,0.0020465887165988959,1
10,Wednesday,5,work_flow_3,File_22,0.0014230093406390541,1
10,Wednesday,5,work_flow_3,File_18,0.0028124549367568334,1
10,Wednesday,5,work_flow_2,File_13,0.0052606367521958264,1
10,Wednesday,5,work_flow_4,File_29,0.083854653545366559,1
10,Wednesday,5,work_flow_4,File_26,0.084594336140876913,1
10,Wednesday,5,work_flow_4,File_25,0.058314804533229569,1
10,Wednesday,5,work_flow_4,File_28,0.057659223485675842,1
10,Wednesday,5,work_flow_4,File_24,0.064419241432699198,1
10,Wednesday,5,work_flow_4,File_27,0.080634214362678008,1
10,Wednesday,5,work_flow_0,File_2,0.079201259697364204,1
10,Wednesday,5,work_flow_0,File_5,0.083843324570644098,1
10,Wednesday,5,work_flow_0,File_3,0.077434053049110413,1
10,Wednesday,5,work_flow_0,File_1,0.05990726549980685,1
10,Wednesday,5,work_flow_0,File_0,0.07787687890515424,1
10,Wednesday,5,work_flow_0,File_4,0.080624567727082624,1
10,Wednesday,9,work_flow_2,File_12,0,0
10,Wednesday,9,work_flow_1,File_8,0,0
10,Wednesday,9,work_flow_1,File_9,0,0
10,Wednesday,9,work_flow_1,File_7,0,0
10,Wednesday,9,work_flow_1,File_6,0,0
10,Wednesday,9,work_flow_3,File_20,0,0
10,Wednesday,9,work_flow_1,File_10,0,0
10,Wednesday,9,work_flow_2,File_17,0,0
10,Wednesday,9,work_flow_1,File_11,0,0
10,Wednesday,9,work_flow_2,File_14,0,0
10,Wednesday,9,work_flow_2,File_15,0,0
10,Wednesday,9,work_flow_3,File_19,0,0
10,Wednesday,9,work_flow_3,File_22,0,0
10,Wednesday,9,work_flow_2,File_13,0,0
10,Wednesday,9,work_flow_3,File_21,0.0036002055792756235,1
10,Wednesday,9,work_flow_2,File_16,0.0010235505641379224,1
10,Wednesday,9,work_flow_3,File_23,0.0014922377873687795,1
10,Wednesday,9,work_flow_3,File_18,0.00052254945848763108,1
10,Wednesday,9,work_flow_4,File_29,0.11738535577557468,1
10,Wednesday,9,work_flow_4,File_26,0.11905098216014656,1
10,Wednesday,9,work_flow_4,File_25,0.11764537527686897,1
10,Wednesday,9,work_flow_4,File_28,0.11994078936408925,1
10,Wednesday,9,work_flow_4,File_24,0.12078149955666918,1
10,Wednesday,9,work_flow_4,File_27,0.12063613302782407,1
10,Wednesday,9,work_flow_0,File_2,0.10065101571864199,1
10,Wednesday,9,work_flow_0,File_5,0.081061228665008145,1
10,Wednesday,9,work_flow_0,File_3,0.099699511325401419,1
10,Wednesday,9,work_flow_0,File_1,0.10093129551359409,1
10,Wednesday,9,work_flow_0,File_0,0.10306855790471697,1
10,Wednesday,9,work_flow_0,File_4,0.09696754365758839,1
10,Wednesday,13,work_flow_1,File_8,0,0
10,Wednesday,13,work_flow_1,File_9,0,0
10,Wednesday,13,work_flow_1,File_7,0,0
10,Wednesday,13,work_flow_1,File_6,0,0
10,Wednesday,13,work_flow_3,File_20,0,0
10,Wednesday,13,work_flow_1,File_10,0,0
10,Wednesday,13,work_flow_2,File_17,0,0
10,Wednesday,13,work_flow_2,File_15,0,0
10,Wednesday,13,work_flow_3,File_19,0,0
10,Wednesday,13,work_flow_3,File_22,0,0
10,Wednesday,13,work_flow_2,File_16,0,0
10,Wednesday,13,work_flow_2,File_12,0.0011613215170553151,1
10,Wednesday,13,work_flow_1,File_11,0.022291233264697074,1
10,Wednesday,13,work_flow_2,File_14,0.0024372632098032341,1
10,Wednesday,13,work_flow_2,File_13,0.00017022922541013808,1
10,Wednesday,13,work_flow_3,File_21,0.0056739316769273953,1
10,Wednesday,13,work_flow_3,File_23,0.0042954287038356916,1
10,Wednesday,13,work_flow_3,File_18,0.0022971522494333739,1
10,Wednesday,13,work_flow_4,File_29,0.099374263756925901,1
10,Wednesday,13,work_flow_4,File_26,0.080970605973091178,1
10,Wednesday,13,work_flow_4,File_25,0.099338910008158782,1
10,Wednesday,13,work_flow_4,File_28,0.1000389581038201,1
10,Wednesday,13,work_flow_4,File_24,0.099990729017204738,1
10,Wednesday,13,work_flow_4,File_27,0.098569163677147992,1
10,Wednesday,13,work_flow_0,File_2,0.15907902943187519,2
10,Wednesday,13,work_flow_0,File_5,0.16125707208329254,2
10,Wednesday,13,work_flow_0,File_3,0.1583217672480858,2
10,Wednesday,13,work_flow_0,File_1,0.16380024980509264,2
10,Wednesday,13,work_flow_0,File_0,0.15945872349442222,2
10,Wednesday,13,work_flow_0,File_4,0.15974566016055197,2
10,Wednesday,17,work_flow_1,File_8,0,0
10,Wednesday,17,work_flow_1,File_9,0,0
10,Wednesday,17,work_flow_1,File_7,0,0
10,Wednesday,17,work_flow_1,File_6,0,0
10,Wednesday,17,work_flow_3,File_20,0,0
10,Wednesday,17,work_flow_1,File_10,0,0
10,Wednesday,17,work_flow_2,File_17,0,0
10,Wednesday,17,work_flow_2,File_15,0,0
10,Wednesday,17,work_flow_2,File_16,0,0
10,Wednesday,17,work_flow_1,File_11,0,0
10,Wednesday,17,work_flow_2,File_14,0,0
10,Wednesday,17,work_flow_3,File_21,0,0
10,Wednesday,17,work_flow_3,File_23,0,0
10,Wednesday,17,work_flow_3,File_19,0.0066395197565497551,1
10,Wednesday,17,work_flow_3,File_22,0.0013945247200684808,1
10,Wednesday,17,work_flow_2,File_12,0.00041635577844717833,1
10,Wednesday,17,work_flow_2,File_13,0.0037640024793133098,1
